"","id","IdBundesland","Bundesland","Landkreis","Altersgruppe","Geschlecht","AnzahlFall","AnzahlTodesfall","ObjectId","Meldedatum","IdLandkreis"
"221",147156,1,"Schleswig-Holstein","LK Steinburg","A35-A59","W",2,0,147156,2020-03-20 01:00:00,"01061"
"222",147157,1,"Schleswig-Holstein","LK Steinburg","A60-A79","M",1,0,147157,2020-03-19 01:00:00,"01061"
"223",147158,1,"Schleswig-Holstein","LK Stormarn","A15-A34","M",1,0,147158,2020-03-12 01:00:00,"01062"
"224",147159,1,"Schleswig-Holstein","LK Stormarn","A15-A34","W",2,0,147159,2020-03-16 01:00:00,"01062"
"225",147160,1,"Schleswig-Holstein","LK Stormarn","A35-A59","M",1,0,147160,2020-03-12 01:00:00,"01062"
"226",147161,1,"Schleswig-Holstein","LK Stormarn","A35-A59","M",2,0,147161,2020-03-13 01:00:00,"01062"
"227",147162,1,"Schleswig-Holstein","LK Stormarn","A35-A59","M",1,0,147162,2020-03-14 01:00:00,"01062"
"228",147163,1,"Schleswig-Holstein","LK Stormarn","A35-A59","M",2,0,147163,2020-03-18 01:00:00,"01062"
"229",147164,1,"Schleswig-Holstein","LK Stormarn","A35-A59","W",1,0,147164,2020-03-13 01:00:00,"01062"
"230",147165,1,"Schleswig-Holstein","LK Stormarn","A35-A59","W",1,0,147165,2020-03-17 01:00:00,"01062"
"231",147166,1,"Schleswig-Holstein","LK Stormarn","A80+","M",1,0,147166,2020-03-18 01:00:00,"01062"
"232",147167,2,"Hamburg","SK Hamburg","A00-A04","M",1,0,147167,2020-03-10 01:00:00,"02000"
"233",147168,2,"Hamburg","SK Hamburg","A00-A04","M",1,0,147168,2020-03-15 01:00:00,"02000"
"234",147169,2,"Hamburg","SK Hamburg","A00-A04","M",1,0,147169,2020-03-17 01:00:00,"02000"
"235",147170,2,"Hamburg","SK Hamburg","A00-A04","W",1,0,147170,2020-03-13 01:00:00,"02000"
"236",147171,2,"Hamburg","SK Hamburg","A00-A04","W",2,0,147171,2020-03-14 01:00:00,"02000"
"237",147172,2,"Hamburg","SK Hamburg","A05-A14","M",1,0,147172,2020-03-11 01:00:00,"02000"
"238",147173,2,"Hamburg","SK Hamburg","A05-A14","M",4,0,147173,2020-03-12 01:00:00,"02000"
"239",147174,2,"Hamburg","SK Hamburg","A05-A14","M",3,0,147174,2020-03-14 01:00:00,"02000"
"240",147175,2,"Hamburg","SK Hamburg","A05-A14","M",3,0,147175,2020-03-16 01:00:00,"02000"
"241",147176,2,"Hamburg","SK Hamburg","A05-A14","M",1,0,147176,2020-03-17 01:00:00,"02000"
"242",147177,2,"Hamburg","SK Hamburg","A05-A14","M",1,0,147177,2020-03-19 01:00:00,"02000"
"243",147178,2,"Hamburg","SK Hamburg","A05-A14","W",1,0,147178,2020-03-11 01:00:00,"02000"
"244",147179,2,"Hamburg","SK Hamburg","A05-A14","W",1,0,147179,2020-03-14 01:00:00,"02000"
"245",147180,2,"Hamburg","SK Hamburg","A05-A14","W",3,0,147180,2020-03-15 01:00:00,"02000"
"246",147181,2,"Hamburg","SK Hamburg","A05-A14","W",4,0,147181,2020-03-16 01:00:00,"02000"
"247",147182,2,"Hamburg","SK Hamburg","A05-A14","W",2,0,147182,2020-03-17 01:00:00,"02000"
"248",147183,2,"Hamburg","SK Hamburg","A15-A34","M",1,0,147183,2020-03-06 01:00:00,"02000"
"249",147184,2,"Hamburg","SK Hamburg","A15-A34","M",1,0,147184,2020-03-07 01:00:00,"02000"
"250",147185,2,"Hamburg","SK Hamburg","A15-A34","M",1,0,147185,2020-03-08 01:00:00,"02000"
"251",147186,2,"Hamburg","SK Hamburg","A15-A34","M",1,0,147186,2020-03-09 01:00:00,"02000"
"252",147187,2,"Hamburg","SK Hamburg","A15-A34","M",5,0,147187,2020-03-10 01:00:00,"02000"
"253",147188,2,"Hamburg","SK Hamburg","A15-A34","M",4,0,147188,2020-03-11 01:00:00,"02000"
"254",147189,2,"Hamburg","SK Hamburg","A15-A34","M",5,0,147189,2020-03-12 01:00:00,"02000"
"255",147190,2,"Hamburg","SK Hamburg","A15-A34","M",7,0,147190,2020-03-13 01:00:00,"02000"
"256",147191,2,"Hamburg","SK Hamburg","A15-A34","M",15,0,147191,2020-03-14 01:00:00,"02000"
"257",147192,2,"Hamburg","SK Hamburg","A15-A34","M",13,0,147192,2020-03-15 01:00:00,"02000"
"258",147193,2,"Hamburg","SK Hamburg","A15-A34","M",10,0,147193,2020-03-16 01:00:00,"02000"
"259",147194,2,"Hamburg","SK Hamburg","A15-A34","M",12,0,147194,2020-03-17 01:00:00,"02000"
"260",147195,2,"Hamburg","SK Hamburg","A15-A34","M",17,0,147195,2020-03-18 01:00:00,"02000"
"261",147196,2,"Hamburg","SK Hamburg","A15-A34","M",4,0,147196,2020-03-19 01:00:00,"02000"
"262",147197,2,"Hamburg","SK Hamburg","A15-A34","unbekannt",1,0,147197,2020-03-17 01:00:00,"02000"
"263",147198,2,"Hamburg","SK Hamburg","A15-A34","W",3,0,147198,2020-03-05 01:00:00,"02000"
"264",147199,2,"Hamburg","SK Hamburg","A15-A34","W",1,0,147199,2020-03-06 01:00:00,"02000"
"265",147200,2,"Hamburg","SK Hamburg","A15-A34","W",3,0,147200,2020-03-09 01:00:00,"02000"
"266",147201,2,"Hamburg","SK Hamburg","A15-A34","W",2,0,147201,2020-03-10 01:00:00,"02000"
"267",147202,2,"Hamburg","SK Hamburg","A15-A34","W",7,0,147202,2020-03-11 01:00:00,"02000"
"268",147203,2,"Hamburg","SK Hamburg","A15-A34","W",2,0,147203,2020-03-12 01:00:00,"02000"
"269",147204,2,"Hamburg","SK Hamburg","A15-A34","W",5,0,147204,2020-03-13 01:00:00,"02000"
"270",147205,2,"Hamburg","SK Hamburg","A15-A34","W",13,0,147205,2020-03-14 01:00:00,"02000"
"271",147206,2,"Hamburg","SK Hamburg","A15-A34","W",12,0,147206,2020-03-15 01:00:00,"02000"
"272",147207,2,"Hamburg","SK Hamburg","A15-A34","W",11,0,147207,2020-03-16 01:00:00,"02000"
"273",147208,2,"Hamburg","SK Hamburg","A15-A34","W",15,0,147208,2020-03-17 01:00:00,"02000"
"274",147209,2,"Hamburg","SK Hamburg","A15-A34","W",10,0,147209,2020-03-18 01:00:00,"02000"
"275",147210,2,"Hamburg","SK Hamburg","A15-A34","W",4,0,147210,2020-03-19 01:00:00,"02000"
"276",147211,2,"Hamburg","SK Hamburg","A35-A59","M",1,0,147211,2020-03-04 01:00:00,"02000"
"277",147212,2,"Hamburg","SK Hamburg","A35-A59","M",1,0,147212,2020-03-05 01:00:00,"02000"
"278",147213,2,"Hamburg","SK Hamburg","A35-A59","M",1,0,147213,2020-03-07 01:00:00,"02000"
"279",147214,2,"Hamburg","SK Hamburg","A35-A59","M",2,0,147214,2020-03-08 01:00:00,"02000"
"280",147215,2,"Hamburg","SK Hamburg","A35-A59","M",8,0,147215,2020-03-09 01:00:00,"02000"
"281",147216,2,"Hamburg","SK Hamburg","A35-A59","M",7,0,147216,2020-03-10 01:00:00,"02000"
"282",147217,2,"Hamburg","SK Hamburg","A35-A59","M",8,0,147217,2020-03-11 01:00:00,"02000"
"283",147218,2,"Hamburg","SK Hamburg","A35-A59","M",16,0,147218,2020-03-12 01:00:00,"02000"
"284",147219,2,"Hamburg","SK Hamburg","A35-A59","M",10,0,147219,2020-03-13 01:00:00,"02000"
"285",147220,2,"Hamburg","SK Hamburg","A35-A59","M",15,0,147220,2020-03-14 01:00:00,"02000"
"286",147221,2,"Hamburg","SK Hamburg","A35-A59","M",16,0,147221,2020-03-15 01:00:00,"02000"
"287",147222,2,"Hamburg","SK Hamburg","A35-A59","M",15,0,147222,2020-03-16 01:00:00,"02000"
"288",147223,2,"Hamburg","SK Hamburg","A35-A59","M",33,0,147223,2020-03-17 01:00:00,"02000"
"289",147224,2,"Hamburg","SK Hamburg","A35-A59","M",28,0,147224,2020-03-18 01:00:00,"02000"
"290",147225,2,"Hamburg","SK Hamburg","A35-A59","M",6,0,147225,2020-03-19 01:00:00,"02000"
"291",147226,2,"Hamburg","SK Hamburg","A35-A59","W",1,0,147226,2020-02-29 01:00:00,"02000"
"292",147227,2,"Hamburg","SK Hamburg","A35-A59","W",1,0,147227,2020-03-04 01:00:00,"02000"
"293",147228,2,"Hamburg","SK Hamburg","A35-A59","W",1,0,147228,2020-03-07 01:00:00,"02000"
"294",147229,2,"Hamburg","SK Hamburg","A35-A59","W",2,0,147229,2020-03-08 01:00:00,"02000"
"295",147230,2,"Hamburg","SK Hamburg","A35-A59","W",4,0,147230,2020-03-09 01:00:00,"02000"
"296",147231,2,"Hamburg","SK Hamburg","A35-A59","W",5,0,147231,2020-03-10 01:00:00,"02000"
"297",147232,2,"Hamburg","SK Hamburg","A35-A59","W",4,0,147232,2020-03-11 01:00:00,"02000"
"298",147233,2,"Hamburg","SK Hamburg","A35-A59","W",12,0,147233,2020-03-12 01:00:00,"02000"
"299",147234,2,"Hamburg","SK Hamburg","A35-A59","W",5,0,147234,2020-03-13 01:00:00,"02000"
"300",147235,2,"Hamburg","SK Hamburg","A35-A59","W",17,0,147235,2020-03-14 01:00:00,"02000"
"301",147236,2,"Hamburg","SK Hamburg","A35-A59","W",25,0,147236,2020-03-15 01:00:00,"02000"
"302",147237,2,"Hamburg","SK Hamburg","A35-A59","W",14,0,147237,2020-03-16 01:00:00,"02000"
"303",147238,2,"Hamburg","SK Hamburg","A35-A59","W",22,0,147238,2020-03-17 01:00:00,"02000"
"304",147239,2,"Hamburg","SK Hamburg","A35-A59","W",14,0,147239,2020-03-18 01:00:00,"02000"
"305",147240,2,"Hamburg","SK Hamburg","A35-A59","W",7,0,147240,2020-03-19 01:00:00,"02000"
"306",147241,2,"Hamburg","SK Hamburg","A60-A79","M",2,0,147241,2020-03-09 01:00:00,"02000"
"307",147242,2,"Hamburg","SK Hamburg","A60-A79","M",2,0,147242,2020-03-10 01:00:00,"02000"
"308",147243,2,"Hamburg","SK Hamburg","A60-A79","M",1,0,147243,2020-03-11 01:00:00,"02000"
"309",147244,2,"Hamburg","SK Hamburg","A60-A79","M",1,0,147244,2020-03-12 01:00:00,"02000"
"310",147245,2,"Hamburg","SK Hamburg","A60-A79","M",3,0,147245,2020-03-14 01:00:00,"02000"
"311",147246,2,"Hamburg","SK Hamburg","A60-A79","M",1,0,147246,2020-03-15 01:00:00,"02000"
"312",147247,2,"Hamburg","SK Hamburg","A60-A79","M",6,0,147247,2020-03-16 01:00:00,"02000"
"313",147248,2,"Hamburg","SK Hamburg","A60-A79","M",9,0,147248,2020-03-17 01:00:00,"02000"
"314",147249,2,"Hamburg","SK Hamburg","A60-A79","M",8,0,147249,2020-03-18 01:00:00,"02000"
"315",147250,2,"Hamburg","SK Hamburg","A60-A79","M",4,0,147250,2020-03-19 01:00:00,"02000"
"316",147251,2,"Hamburg","SK Hamburg","A60-A79","W",1,0,147251,2020-03-01 01:00:00,"02000"
"317",147252,2,"Hamburg","SK Hamburg","A60-A79","W",1,0,147252,2020-03-05 01:00:00,"02000"
"318",147253,2,"Hamburg","SK Hamburg","A60-A79","W",1,0,147253,2020-03-09 01:00:00,"02000"
"319",147254,2,"Hamburg","SK Hamburg","A60-A79","W",2,0,147254,2020-03-10 01:00:00,"02000"
"320",147255,2,"Hamburg","SK Hamburg","A60-A79","W",1,0,147255,2020-03-11 01:00:00,"02000"
"321",147256,2,"Hamburg","SK Hamburg","A60-A79","W",1,0,147256,2020-03-13 01:00:00,"02000"
"322",147257,2,"Hamburg","SK Hamburg","A60-A79","W",3,0,147257,2020-03-14 01:00:00,"02000"
"323",147258,2,"Hamburg","SK Hamburg","A60-A79","W",1,0,147258,2020-03-15 01:00:00,"02000"
"324",147259,2,"Hamburg","SK Hamburg","A60-A79","W",2,0,147259,2020-03-16 01:00:00,"02000"
"325",147260,2,"Hamburg","SK Hamburg","A60-A79","W",4,0,147260,2020-03-17 01:00:00,"02000"
"326",147261,2,"Hamburg","SK Hamburg","A60-A79","W",3,0,147261,2020-03-18 01:00:00,"02000"
"327",147262,2,"Hamburg","SK Hamburg","A60-A79","W",3,0,147262,2020-03-19 01:00:00,"02000"
"328",147263,2,"Hamburg","SK Hamburg","A80+","M",1,0,147263,2020-03-10 01:00:00,"02000"
"329",147264,2,"Hamburg","SK Hamburg","A80+","M",1,0,147264,2020-03-13 01:00:00,"02000"
"330",147265,2,"Hamburg","SK Hamburg","A80+","M",4,0,147265,2020-03-17 01:00:00,"02000"
"331",147266,2,"Hamburg","SK Hamburg","A80+","M",1,0,147266,2020-03-19 01:00:00,"02000"
"332",147267,2,"Hamburg","SK Hamburg","A80+","W",2,0,147267,2020-03-17 01:00:00,"02000"
"333",147268,2,"Hamburg","SK Hamburg","unbekannt","W",1,0,147268,2020-03-14 01:00:00,"02000"
"334",147269,2,"Hamburg","SK Hamburg","unbekannt","W",1,0,147269,2020-03-16 01:00:00,"02000"
"335",147270,3,"Niedersachsen","SK Braunschweig","A15-A34","W",1,0,147270,2020-03-05 01:00:00,"03101"
"336",147271,3,"Niedersachsen","SK Braunschweig","A35-A59","M",1,0,147271,2020-03-11 01:00:00,"03101"
"337",147272,3,"Niedersachsen","SK Braunschweig","A35-A59","M",1,0,147272,2020-03-14 01:00:00,"03101"
"338",147273,3,"Niedersachsen","SK Braunschweig","A35-A59","M",1,0,147273,2020-03-18 01:00:00,"03101"
"339",147274,3,"Niedersachsen","SK Braunschweig","A35-A59","W",1,0,147274,2020-03-14 01:00:00,"03101"
"340",147275,3,"Niedersachsen","SK Braunschweig","A35-A59","W",1,0,147275,2020-03-15 01:00:00,"03101"
"341",147276,3,"Niedersachsen","SK Braunschweig","A35-A59","W",2,0,147276,2020-03-17 01:00:00,"03101"
"342",147277,3,"Niedersachsen","SK Braunschweig","A35-A59","W",1,0,147277,2020-03-18 01:00:00,"03101"
"343",147278,3,"Niedersachsen","SK Braunschweig","A60-A79","M",1,0,147278,2020-03-15 01:00:00,"03101"
"344",147279,3,"Niedersachsen","SK Braunschweig","A60-A79","M",1,0,147279,2020-03-17 01:00:00,"03101"
"345",147280,3,"Niedersachsen","SK Braunschweig","A60-A79","W",1,0,147280,2020-03-14 01:00:00,"03101"
"346",147281,3,"Niedersachsen","SK Salzgitter","A35-A59","W",1,0,147281,2020-03-11 01:00:00,"03102"
"347",147282,3,"Niedersachsen","SK Salzgitter","A35-A59","W",1,0,147282,2020-03-13 01:00:00,"03102"
"348",147283,3,"Niedersachsen","SK Salzgitter","A35-A59","W",1,0,147283,2020-03-17 01:00:00,"03102"
"349",147284,3,"Niedersachsen","SK Salzgitter","A35-A59","W",2,0,147284,2020-03-19 01:00:00,"03102"
"350",147285,3,"Niedersachsen","SK Salzgitter","A60-A79","M",1,0,147285,2020-03-18 01:00:00,"03102"
"351",147286,3,"Niedersachsen","SK Salzgitter","A60-A79","W",2,0,147286,2020-03-18 01:00:00,"03102"
"352",147287,3,"Niedersachsen","SK Wolfsburg","A15-A34","W",1,0,147287,2020-03-13 01:00:00,"03103"
"353",147288,3,"Niedersachsen","SK Wolfsburg","A35-A59","M",1,0,147288,2020-03-17 01:00:00,"03103"
"354",147289,3,"Niedersachsen","SK Wolfsburg","A35-A59","M",1,0,147289,2020-03-18 01:00:00,"03103"
"355",147290,3,"Niedersachsen","SK Wolfsburg","A35-A59","W",1,0,147290,2020-03-19 01:00:00,"03103"
"356",147291,3,"Niedersachsen","SK Wolfsburg","A60-A79","M",1,0,147291,2020-03-13 01:00:00,"03103"
"357",147292,3,"Niedersachsen","SK Wolfsburg","A60-A79","W",1,0,147292,2020-03-18 01:00:00,"03103"
"358",147293,3,"Niedersachsen","SK Wolfsburg","A80+","M",2,0,147293,2020-03-18 01:00:00,"03103"
"359",147294,3,"Niedersachsen","SK Wolfsburg","A80+","W",1,0,147294,2020-03-13 01:00:00,"03103"
"360",147295,3,"Niedersachsen","LK Gifhorn","A05-A14","W",3,0,147295,2020-03-17 01:00:00,"03151"
"361",147296,3,"Niedersachsen","LK Gifhorn","A15-A34","M",1,0,147296,2020-03-13 01:00:00,"03151"
"362",147297,3,"Niedersachsen","LK Gifhorn","A15-A34","M",1,0,147297,2020-03-16 01:00:00,"03151"
"363",147298,3,"Niedersachsen","LK Gifhorn","A15-A34","M",1,0,147298,2020-03-17 01:00:00,"03151"
"364",147299,3,"Niedersachsen","LK Gifhorn","A15-A34","W",1,0,147299,2020-03-13 01:00:00,"03151"
"365",147300,3,"Niedersachsen","LK Gifhorn","A15-A34","W",2,0,147300,2020-03-16 01:00:00,"03151"
"366",147301,3,"Niedersachsen","LK Gifhorn","A15-A34","W",2,0,147301,2020-03-19 01:00:00,"03151"
"367",147302,3,"Niedersachsen","LK Gifhorn","A35-A59","M",1,0,147302,2020-03-11 01:00:00,"03151"
"368",147303,3,"Niedersachsen","LK Gifhorn","A35-A59","M",1,0,147303,2020-03-12 01:00:00,"03151"
"369",147304,3,"Niedersachsen","LK Gifhorn","A35-A59","M",2,0,147304,2020-03-16 01:00:00,"03151"
"370",147305,3,"Niedersachsen","LK Gifhorn","A35-A59","M",1,0,147305,2020-03-17 01:00:00,"03151"
"371",147306,3,"Niedersachsen","LK Gifhorn","A35-A59","M",1,0,147306,2020-03-19 01:00:00,"03151"
"372",147307,3,"Niedersachsen","LK Gifhorn","A35-A59","W",2,0,147307,2020-03-16 01:00:00,"03151"
"373",147308,3,"Niedersachsen","LK Gifhorn","A35-A59","W",1,0,147308,2020-03-17 01:00:00,"03151"
"374",147309,3,"Niedersachsen","LK Gifhorn","A60-A79","M",1,0,147309,2020-03-11 01:00:00,"03151"
"375",147310,3,"Niedersachsen","LK Gifhorn","A60-A79","M",1,0,147310,2020-03-12 01:00:00,"03151"
"376",147311,3,"Niedersachsen","LK Gifhorn","A60-A79","M",1,0,147311,2020-03-18 01:00:00,"03151"
"377",147312,3,"Niedersachsen","LK Gifhorn","A60-A79","M",1,0,147312,2020-03-19 01:00:00,"03151"
"378",147313,3,"Niedersachsen","LK Gifhorn","A60-A79","W",1,0,147313,2020-03-12 01:00:00,"03151"
"379",147314,3,"Niedersachsen","LK Gifhorn","A60-A79","W",1,0,147314,2020-03-16 01:00:00,"03151"
"380",147315,3,"Niedersachsen","LK Gifhorn","unbekannt","M",1,0,147315,2020-03-16 01:00:00,"03151"
"381",147316,3,"Niedersachsen","LK Goslar","A15-A34","M",1,0,147316,2020-03-14 01:00:00,"03153"
"382",147317,3,"Niedersachsen","LK Goslar","A15-A34","M",1,0,147317,2020-03-19 01:00:00,"03153"
"383",147318,3,"Niedersachsen","LK Goslar","A15-A34","W",1,0,147318,2020-03-19 01:00:00,"03153"
"384",147319,3,"Niedersachsen","LK Goslar","A15-A34","W",1,0,147319,2020-03-20 01:00:00,"03153"
"385",147320,3,"Niedersachsen","LK Goslar","A35-A59","M",1,0,147320,2020-03-13 01:00:00,"03153"
"386",147321,3,"Niedersachsen","LK Goslar","A35-A59","M",1,0,147321,2020-03-17 01:00:00,"03153"
"387",147322,3,"Niedersachsen","LK Goslar","A35-A59","M",2,0,147322,2020-03-18 01:00:00,"03153"
"388",147323,3,"Niedersachsen","LK Goslar","A35-A59","W",1,0,147323,2020-03-17 01:00:00,"03153"
"389",147324,3,"Niedersachsen","LK Goslar","A35-A59","W",2,0,147324,2020-03-18 01:00:00,"03153"
"390",147325,3,"Niedersachsen","LK Goslar","A60-A79","M",2,0,147325,2020-03-13 01:00:00,"03153"
"391",147326,3,"Niedersachsen","LK Goslar","A60-A79","M",1,0,147326,2020-03-18 01:00:00,"03153"
"392",147327,3,"Niedersachsen","LK Goslar","A60-A79","W",2,0,147327,2020-03-13 01:00:00,"03153"
"393",147328,3,"Niedersachsen","LK Goslar","A60-A79","W",1,0,147328,2020-03-14 01:00:00,"03153"
"394",147329,3,"Niedersachsen","LK Goslar","A60-A79","W",1,0,147329,2020-03-20 01:00:00,"03153"
"395",147330,3,"Niedersachsen","LK Helmstedt","A15-A34","M",1,0,147330,2020-03-13 01:00:00,"03154"
"396",147331,3,"Niedersachsen","LK Helmstedt","A15-A34","M",4,0,147331,2020-03-18 01:00:00,"03154"
"397",147332,3,"Niedersachsen","LK Helmstedt","A15-A34","M",1,0,147332,2020-03-20 01:00:00,"03154"
"398",147333,3,"Niedersachsen","LK Helmstedt","A35-A59","M",1,0,147333,2020-03-13 01:00:00,"03154"
"399",147334,3,"Niedersachsen","LK Helmstedt","A35-A59","M",1,0,147334,2020-03-18 01:00:00,"03154"
"400",147335,3,"Niedersachsen","LK Helmstedt","A35-A59","M",1,0,147335,2020-03-20 01:00:00,"03154"
"401",147336,3,"Niedersachsen","LK Helmstedt","A35-A59","W",1,0,147336,2020-03-20 01:00:00,"03154"
"402",147337,3,"Niedersachsen","LK Helmstedt","unbekannt","M",1,0,147337,2020-03-19 01:00:00,"03154"
"403",147338,3,"Niedersachsen","LK Northeim","A15-A34","M",2,0,147338,2020-03-11 01:00:00,"03155"
"404",147339,3,"Niedersachsen","LK Northeim","A15-A34","M",1,0,147339,2020-03-12 01:00:00,"03155"
"405",147340,3,"Niedersachsen","LK Northeim","A15-A34","unbekannt",1,0,147340,2020-03-19 01:00:00,"03155"
"406",147341,3,"Niedersachsen","LK Northeim","A35-A59","M",1,0,147341,2020-03-18 01:00:00,"03155"
"407",147342,3,"Niedersachsen","LK Northeim","A35-A59","M",1,0,147342,2020-03-19 01:00:00,"03155"
"408",147343,3,"Niedersachsen","LK Northeim","A35-A59","M",2,0,147343,2020-03-20 01:00:00,"03155"
"409",147344,3,"Niedersachsen","LK Northeim","A35-A59","W",1,0,147344,2020-03-19 01:00:00,"03155"
"410",147345,3,"Niedersachsen","LK Northeim","A35-A59","W",1,0,147345,2020-03-20 01:00:00,"03155"
"411",147346,3,"Niedersachsen","LK Northeim","A60-A79","M",1,0,147346,2020-03-18 01:00:00,"03155"
"412",147347,3,"Niedersachsen","LK Northeim","A60-A79","W",1,0,147347,2020-03-11 01:00:00,"03155"
"413",147348,3,"Niedersachsen","LK Peine","A05-A14","W",1,0,147348,2020-03-17 01:00:00,"03157"
"414",147349,3,"Niedersachsen","LK Peine","A15-A34","M",1,0,147349,2020-03-19 01:00:00,"03157"
"415",147350,3,"Niedersachsen","LK Peine","A15-A34","W",1,0,147350,2020-03-13 01:00:00,"03157"
"416",147351,3,"Niedersachsen","LK Peine","A35-A59","M",1,0,147351,2020-03-17 01:00:00,"03157"
"417",147352,3,"Niedersachsen","LK Peine","A35-A59","M",2,0,147352,2020-03-19 01:00:00,"03157"
"418",147353,3,"Niedersachsen","LK Peine","A35-A59","W",1,0,147353,2020-03-13 01:00:00,"03157"
"419",147354,3,"Niedersachsen","LK Peine","A35-A59","W",2,0,147354,2020-03-17 01:00:00,"03157"
"420",147355,3,"Niedersachsen","LK Peine","A35-A59","W",1,0,147355,2020-03-18 01:00:00,"03157"
"421",147356,3,"Niedersachsen","LK Peine","A35-A59","W",1,0,147356,2020-03-19 01:00:00,"03157"
"422",147357,3,"Niedersachsen","LK Peine","A60-A79","M",1,0,147357,2020-03-17 01:00:00,"03157"
"423",147358,3,"Niedersachsen","LK Peine","A60-A79","W",1,0,147358,2020-03-17 01:00:00,"03157"
"424",147359,3,"Niedersachsen","LK Wolfenbüttel","A35-A59","M",1,0,147359,2020-03-18 01:00:00,"03158"
"425",147360,3,"Niedersachsen","LK Wolfenbüttel","A35-A59","M",1,0,147360,2020-03-19 01:00:00,"03158"
"426",147361,3,"Niedersachsen","LK Wolfenbüttel","A60-A79","W",1,0,147361,2020-03-17 01:00:00,"03158"
"427",147362,3,"Niedersachsen","LK Göttingen","A15-A34","M",1,0,147362,2020-03-17 01:00:00,"03159"
"428",147363,3,"Niedersachsen","LK Göttingen","A15-A34","M",2,0,147363,2020-03-18 01:00:00,"03159"
"429",147364,3,"Niedersachsen","LK Göttingen","A15-A34","M",3,0,147364,2020-03-19 01:00:00,"03159"
"430",147365,3,"Niedersachsen","LK Göttingen","A15-A34","W",1,0,147365,2020-03-16 01:00:00,"03159"
"431",147366,3,"Niedersachsen","LK Göttingen","A15-A34","W",2,0,147366,2020-03-17 01:00:00,"03159"
"432",147367,3,"Niedersachsen","LK Göttingen","A15-A34","W",3,0,147367,2020-03-18 01:00:00,"03159"
"433",147368,3,"Niedersachsen","LK Göttingen","A15-A34","W",1,0,147368,2020-03-19 01:00:00,"03159"
"434",147369,3,"Niedersachsen","LK Göttingen","A35-A59","M",2,0,147369,2020-03-12 01:00:00,"03159"
"435",147370,3,"Niedersachsen","LK Göttingen","A35-A59","M",1,0,147370,2020-03-14 01:00:00,"03159"
"436",147371,3,"Niedersachsen","LK Göttingen","A35-A59","M",2,0,147371,2020-03-15 01:00:00,"03159"
"437",147372,3,"Niedersachsen","LK Göttingen","A35-A59","M",2,0,147372,2020-03-16 01:00:00,"03159"
"438",147373,3,"Niedersachsen","LK Göttingen","A35-A59","M",7,0,147373,2020-03-18 01:00:00,"03159"
"439",147374,3,"Niedersachsen","LK Göttingen","A35-A59","W",2,0,147374,2020-03-12 01:00:00,"03159"
"440",147375,3,"Niedersachsen","LK Göttingen","A35-A59","W",1,0,147375,2020-03-14 01:00:00,"03159"
"441",147376,3,"Niedersachsen","LK Göttingen","A35-A59","W",1,0,147376,2020-03-17 01:00:00,"03159"
"442",147377,3,"Niedersachsen","LK Göttingen","A35-A59","W",2,0,147377,2020-03-18 01:00:00,"03159"
"443",147378,3,"Niedersachsen","LK Göttingen","A35-A59","W",2,0,147378,2020-03-19 01:00:00,"03159"
"444",147379,3,"Niedersachsen","LK Göttingen","A60-A79","M",1,0,147379,2020-03-16 01:00:00,"03159"
"445",147380,3,"Niedersachsen","LK Göttingen","A60-A79","M",3,0,147380,2020-03-18 01:00:00,"03159"
"446",147381,3,"Niedersachsen","LK Göttingen","A60-A79","M",1,0,147381,2020-03-19 01:00:00,"03159"
"447",147382,3,"Niedersachsen","LK Göttingen","A60-A79","W",1,0,147382,2020-03-18 01:00:00,"03159"
