"","id","IdBundesland","Bundesland","Landkreis","Altersgruppe","Geschlecht","AnzahlFall","AnzahlTodesfall","ObjectId","Meldedatum","IdLandkreis","Datenstand","NeuerFall","NeuerTodesfall"
"12294",207361,14,"Sachsen","LK Nordsachsen","A15-A34","M",1,0,207361,2020-03-18 01:00:00,"14730","24.03.2020 00:00",1,0
"12295",207362,14,"Sachsen","LK Nordsachsen","A15-A34","M",1,0,207362,2020-03-20 01:00:00,"14730","24.03.2020 00:00",0,0
"12296",207363,14,"Sachsen","LK Nordsachsen","A15-A34","W",1,0,207363,2020-03-18 01:00:00,"14730","24.03.2020 00:00",0,0
"12297",207364,14,"Sachsen","LK Nordsachsen","A15-A34","W",2,0,207364,2020-03-22 01:00:00,"14730","24.03.2020 00:00",1,0
"12298",207365,14,"Sachsen","LK Nordsachsen","A35-A59","M",1,0,207365,2020-03-12 01:00:00,"14730","24.03.2020 00:00",0,0
"12299",207366,14,"Sachsen","LK Nordsachsen","A35-A59","M",1,0,207366,2020-03-17 01:00:00,"14730","24.03.2020 00:00",0,0
"12300",207367,14,"Sachsen","LK Nordsachsen","A35-A59","M",2,0,207367,2020-03-18 01:00:00,"14730","24.03.2020 00:00",0,0
"12301",207368,14,"Sachsen","LK Nordsachsen","A35-A59","M",1,0,207368,2020-03-19 01:00:00,"14730","24.03.2020 00:00",0,0
"12302",207369,14,"Sachsen","LK Nordsachsen","A35-A59","M",1,0,207369,2020-03-20 01:00:00,"14730","24.03.2020 00:00",0,0
"12303",207370,14,"Sachsen","LK Nordsachsen","A35-A59","W",1,0,207370,2020-03-21 01:00:00,"14730","24.03.2020 00:00",0,0
"12304",207371,14,"Sachsen","LK Nordsachsen","A35-A59","W",1,0,207371,2020-03-22 01:00:00,"14730","24.03.2020 00:00",1,0
"12305",207372,14,"Sachsen","LK Nordsachsen","A60-A79","M",1,0,207372,2020-03-18 01:00:00,"14730","24.03.2020 00:00",0,0
"12306",207373,14,"Sachsen","LK Nordsachsen","A60-A79","W",1,0,207373,2020-03-12 01:00:00,"14730","24.03.2020 00:00",0,0
"12307",207374,14,"Sachsen","LK Nordsachsen","A80+","W",1,0,207374,2020-03-19 01:00:00,"14730","24.03.2020 00:00",0,0
"12308",207375,14,"Sachsen","LK Nordsachsen","A80+","W",1,0,207375,2020-03-20 01:00:00,"14730","24.03.2020 00:00",0,0
"12309",207376,15,"Sachsen-Anhalt","SK Dessau-Roßlau","A35-A59","M",1,0,207376,2020-03-16 01:00:00,"15001","24.03.2020 00:00",0,0
"12310",207377,15,"Sachsen-Anhalt","SK Dessau-Roßlau","A35-A59","M",2,0,207377,2020-03-20 01:00:00,"15001","24.03.2020 00:00",1,0
"12311",207378,15,"Sachsen-Anhalt","SK Dessau-Roßlau","A35-A59","M",1,0,207378,2020-03-23 01:00:00,"15001","24.03.2020 00:00",1,0
"12312",207379,15,"Sachsen-Anhalt","SK Dessau-Roßlau","A35-A59","W",1,0,207379,2020-03-16 01:00:00,"15001","24.03.2020 00:00",0,0
"12313",207380,15,"Sachsen-Anhalt","SK Dessau-Roßlau","A35-A59","W",1,0,207380,2020-03-18 01:00:00,"15001","24.03.2020 00:00",0,0
"12314",207381,15,"Sachsen-Anhalt","SK Dessau-Roßlau","A35-A59","W",1,0,207381,2020-03-19 01:00:00,"15001","24.03.2020 00:00",0,0
"12315",207382,15,"Sachsen-Anhalt","SK Dessau-Roßlau","A35-A59","W",1,0,207382,2020-03-21 01:00:00,"15001","24.03.2020 00:00",1,0
"12316",207383,15,"Sachsen-Anhalt","SK Dessau-Roßlau","A60-A79","W",1,0,207383,2020-03-17 01:00:00,"15001","24.03.2020 00:00",0,0
"12317",207384,15,"Sachsen-Anhalt","SK Dessau-Roßlau","A80+","M",1,0,207384,2020-03-20 01:00:00,"15001","24.03.2020 00:00",1,0
"12318",207385,15,"Sachsen-Anhalt","SK Dessau-Roßlau","A80+","W",1,0,207385,2020-03-20 01:00:00,"15001","24.03.2020 00:00",1,0
"12319",207386,15,"Sachsen-Anhalt","SK Dessau-Roßlau","A80+","W",1,0,207386,2020-03-23 01:00:00,"15001","24.03.2020 00:00",1,0
"12320",207387,15,"Sachsen-Anhalt","SK Halle","A05-A14","M",2,0,207387,2020-03-22 01:00:00,"15002","24.03.2020 00:00",1,0
"12321",207388,15,"Sachsen-Anhalt","SK Halle","A15-A34","M",1,0,207388,2020-03-10 01:00:00,"15002","24.03.2020 00:00",0,0
"12322",207389,15,"Sachsen-Anhalt","SK Halle","A15-A34","M",2,0,207389,2020-03-16 01:00:00,"15002","24.03.2020 00:00",0,0
"12323",207390,15,"Sachsen-Anhalt","SK Halle","A15-A34","M",3,0,207390,2020-03-18 01:00:00,"15002","24.03.2020 00:00",0,0
"12324",207391,15,"Sachsen-Anhalt","SK Halle","A15-A34","M",2,0,207391,2020-03-20 01:00:00,"15002","24.03.2020 00:00",1,0
"12325",207392,15,"Sachsen-Anhalt","SK Halle","A15-A34","W",1,0,207392,2020-03-16 01:00:00,"15002","24.03.2020 00:00",0,0
"12326",207393,15,"Sachsen-Anhalt","SK Halle","A15-A34","W",3,0,207393,2020-03-17 01:00:00,"15002","24.03.2020 00:00",0,0
"12327",207394,15,"Sachsen-Anhalt","SK Halle","A15-A34","W",3,0,207394,2020-03-18 01:00:00,"15002","24.03.2020 00:00",0,0
"12328",207395,15,"Sachsen-Anhalt","SK Halle","A15-A34","W",1,0,207395,2020-03-19 01:00:00,"15002","24.03.2020 00:00",0,0
"12329",207396,15,"Sachsen-Anhalt","SK Halle","A15-A34","W",2,0,207396,2020-03-20 01:00:00,"15002","24.03.2020 00:00",1,0
"12330",207397,15,"Sachsen-Anhalt","SK Halle","A15-A34","W",1,0,207397,2020-03-23 01:00:00,"15002","24.03.2020 00:00",1,0
"12331",207398,15,"Sachsen-Anhalt","SK Halle","A35-A59","M",1,0,207398,2020-03-10 01:00:00,"15002","24.03.2020 00:00",0,0
"12332",207399,15,"Sachsen-Anhalt","SK Halle","A35-A59","M",1,0,207399,2020-03-12 01:00:00,"15002","24.03.2020 00:00",0,0
"12333",207400,15,"Sachsen-Anhalt","SK Halle","A35-A59","M",1,0,207400,2020-03-14 01:00:00,"15002","24.03.2020 00:00",0,0
"12334",207401,15,"Sachsen-Anhalt","SK Halle","A35-A59","M",2,0,207401,2020-03-16 01:00:00,"15002","24.03.2020 00:00",0,0
"12335",207402,15,"Sachsen-Anhalt","SK Halle","A35-A59","M",1,0,207402,2020-03-17 01:00:00,"15002","24.03.2020 00:00",0,0
"12336",207403,15,"Sachsen-Anhalt","SK Halle","A35-A59","M",5,0,207403,2020-03-18 01:00:00,"15002","24.03.2020 00:00",0,0
"12337",207404,15,"Sachsen-Anhalt","SK Halle","A35-A59","M",3,0,207404,2020-03-20 01:00:00,"15002","24.03.2020 00:00",1,0
"12338",207405,15,"Sachsen-Anhalt","SK Halle","A35-A59","M",1,0,207405,2020-03-21 01:00:00,"15002","24.03.2020 00:00",1,0
"12339",207406,15,"Sachsen-Anhalt","SK Halle","A35-A59","M",1,0,207406,2020-03-22 01:00:00,"15002","24.03.2020 00:00",1,0
"12340",207407,15,"Sachsen-Anhalt","SK Halle","A35-A59","M",1,0,207407,2020-03-23 01:00:00,"15002","24.03.2020 00:00",1,0
"12341",207408,15,"Sachsen-Anhalt","SK Halle","A35-A59","W",2,0,207408,2020-03-12 01:00:00,"15002","24.03.2020 00:00",0,0
"12342",207409,15,"Sachsen-Anhalt","SK Halle","A35-A59","W",1,0,207409,2020-03-13 01:00:00,"15002","24.03.2020 00:00",0,0
"12343",207410,15,"Sachsen-Anhalt","SK Halle","A35-A59","W",1,0,207410,2020-03-14 01:00:00,"15002","24.03.2020 00:00",0,0
"12344",207411,15,"Sachsen-Anhalt","SK Halle","A35-A59","W",1,0,207411,2020-03-17 01:00:00,"15002","24.03.2020 00:00",0,0
"12345",207412,15,"Sachsen-Anhalt","SK Halle","A35-A59","W",2,0,207412,2020-03-18 01:00:00,"15002","24.03.2020 00:00",0,0
"12346",207413,15,"Sachsen-Anhalt","SK Halle","A35-A59","W",7,0,207413,2020-03-20 01:00:00,"15002","24.03.2020 00:00",1,0
"12347",207414,15,"Sachsen-Anhalt","SK Halle","A35-A59","W",1,0,207414,2020-03-21 01:00:00,"15002","24.03.2020 00:00",1,0
"12348",207415,15,"Sachsen-Anhalt","SK Halle","A35-A59","W",1,0,207415,2020-03-22 01:00:00,"15002","24.03.2020 00:00",1,0
"12349",207416,15,"Sachsen-Anhalt","SK Halle","A35-A59","W",2,0,207416,2020-03-23 01:00:00,"15002","24.03.2020 00:00",1,0
"12350",207417,15,"Sachsen-Anhalt","SK Halle","A60-A79","M",2,0,207417,2020-03-11 01:00:00,"15002","24.03.2020 00:00",0,0
"12351",207418,15,"Sachsen-Anhalt","SK Halle","A60-A79","M",1,0,207418,2020-03-13 01:00:00,"15002","24.03.2020 00:00",0,0
"12352",207419,15,"Sachsen-Anhalt","SK Halle","A60-A79","M",1,0,207419,2020-03-18 01:00:00,"15002","24.03.2020 00:00",0,0
"12353",207420,15,"Sachsen-Anhalt","SK Halle","A60-A79","M",1,0,207420,2020-03-19 01:00:00,"15002","24.03.2020 00:00",0,0
"12354",207421,15,"Sachsen-Anhalt","SK Halle","A60-A79","M",1,0,207421,2020-03-20 01:00:00,"15002","24.03.2020 00:00",1,0
"12355",207422,15,"Sachsen-Anhalt","SK Halle","A60-A79","M",1,0,207422,2020-03-21 01:00:00,"15002","24.03.2020 00:00",1,0
"12356",207423,15,"Sachsen-Anhalt","SK Halle","A60-A79","M",1,0,207423,2020-03-22 01:00:00,"15002","24.03.2020 00:00",1,0
"12357",207424,15,"Sachsen-Anhalt","SK Halle","A60-A79","W",1,0,207424,2020-03-11 01:00:00,"15002","24.03.2020 00:00",0,0
"12358",207425,15,"Sachsen-Anhalt","SK Halle","A60-A79","W",1,0,207425,2020-03-12 01:00:00,"15002","24.03.2020 00:00",0,0
"12359",207426,15,"Sachsen-Anhalt","SK Halle","A60-A79","W",1,0,207426,2020-03-13 01:00:00,"15002","24.03.2020 00:00",0,0
"12360",207427,15,"Sachsen-Anhalt","SK Halle","A60-A79","W",2,0,207427,2020-03-18 01:00:00,"15002","24.03.2020 00:00",0,0
"12361",207428,15,"Sachsen-Anhalt","SK Halle","A60-A79","W",1,0,207428,2020-03-19 01:00:00,"15002","24.03.2020 00:00",0,0
"12362",207429,15,"Sachsen-Anhalt","SK Halle","A60-A79","W",1,0,207429,2020-03-20 01:00:00,"15002","24.03.2020 00:00",1,0
"12363",207430,15,"Sachsen-Anhalt","SK Halle","A60-A79","W",1,0,207430,2020-03-21 01:00:00,"15002","24.03.2020 00:00",1,0
"12364",207431,15,"Sachsen-Anhalt","SK Halle","A60-A79","W",2,0,207431,2020-03-23 01:00:00,"15002","24.03.2020 00:00",1,0
"12365",207432,15,"Sachsen-Anhalt","SK Halle","A80+","W",2,0,207432,2020-03-20 01:00:00,"15002","24.03.2020 00:00",1,0
"12366",207433,15,"Sachsen-Anhalt","SK Halle","A80+","W",1,0,207433,2020-03-23 01:00:00,"15002","24.03.2020 00:00",1,0
"12367",207434,15,"Sachsen-Anhalt","SK Magdeburg","A15-A34","M",1,0,207434,2020-03-11 01:00:00,"15003","24.03.2020 00:00",0,0
"12368",207435,15,"Sachsen-Anhalt","SK Magdeburg","A15-A34","M",2,0,207435,2020-03-13 01:00:00,"15003","24.03.2020 00:00",0,0
"12369",207436,15,"Sachsen-Anhalt","SK Magdeburg","A15-A34","M",2,0,207436,2020-03-16 01:00:00,"15003","24.03.2020 00:00",0,0
"12370",207437,15,"Sachsen-Anhalt","SK Magdeburg","A15-A34","M",2,0,207437,2020-03-18 01:00:00,"15003","24.03.2020 00:00",0,0
"12371",207438,15,"Sachsen-Anhalt","SK Magdeburg","A15-A34","M",1,0,207438,2020-03-19 01:00:00,"15003","24.03.2020 00:00",0,0
"12372",207439,15,"Sachsen-Anhalt","SK Magdeburg","A15-A34","W",1,0,207439,2020-03-11 01:00:00,"15003","24.03.2020 00:00",0,0
"12373",207440,15,"Sachsen-Anhalt","SK Magdeburg","A15-A34","W",1,0,207440,2020-03-12 01:00:00,"15003","24.03.2020 00:00",0,0
"12374",207441,15,"Sachsen-Anhalt","SK Magdeburg","A15-A34","W",1,0,207441,2020-03-13 01:00:00,"15003","24.03.2020 00:00",0,0
"12375",207442,15,"Sachsen-Anhalt","SK Magdeburg","A15-A34","W",1,0,207442,2020-03-16 01:00:00,"15003","24.03.2020 00:00",0,0
"12376",207443,15,"Sachsen-Anhalt","SK Magdeburg","A15-A34","W",1,0,207443,2020-03-17 01:00:00,"15003","24.03.2020 00:00",0,0
"12377",207444,15,"Sachsen-Anhalt","SK Magdeburg","A15-A34","W",1,0,207444,2020-03-18 01:00:00,"15003","24.03.2020 00:00",0,0
"12378",207445,15,"Sachsen-Anhalt","SK Magdeburg","A15-A34","W",1,0,207445,2020-03-20 01:00:00,"15003","24.03.2020 00:00",0,0
"12379",207446,15,"Sachsen-Anhalt","SK Magdeburg","A35-A59","M",1,0,207446,2020-03-11 01:00:00,"15003","24.03.2020 00:00",0,0
"12380",207447,15,"Sachsen-Anhalt","SK Magdeburg","A35-A59","M",1,0,207447,2020-03-13 01:00:00,"15003","24.03.2020 00:00",0,0
"12381",207448,15,"Sachsen-Anhalt","SK Magdeburg","A35-A59","M",2,0,207448,2020-03-16 01:00:00,"15003","24.03.2020 00:00",0,0
"12382",207449,15,"Sachsen-Anhalt","SK Magdeburg","A35-A59","M",1,0,207449,2020-03-17 01:00:00,"15003","24.03.2020 00:00",0,0
"12383",207450,15,"Sachsen-Anhalt","SK Magdeburg","A35-A59","M",2,0,207450,2020-03-18 01:00:00,"15003","24.03.2020 00:00",0,0
"12384",207451,15,"Sachsen-Anhalt","SK Magdeburg","A35-A59","M",5,0,207451,2020-03-20 01:00:00,"15003","24.03.2020 00:00",0,0
"12385",207452,15,"Sachsen-Anhalt","SK Magdeburg","A35-A59","W",1,0,207452,2020-03-12 01:00:00,"15003","24.03.2020 00:00",0,0
"12386",207453,15,"Sachsen-Anhalt","SK Magdeburg","A35-A59","W",1,0,207453,2020-03-17 01:00:00,"15003","24.03.2020 00:00",0,0
"12387",207454,15,"Sachsen-Anhalt","SK Magdeburg","A35-A59","W",3,0,207454,2020-03-20 01:00:00,"15003","24.03.2020 00:00",0,0
"12388",207455,15,"Sachsen-Anhalt","SK Magdeburg","A60-A79","M",1,0,207455,2020-03-10 01:00:00,"15003","24.03.2020 00:00",0,0
"12389",207456,15,"Sachsen-Anhalt","SK Magdeburg","A60-A79","M",1,0,207456,2020-03-19 01:00:00,"15003","24.03.2020 00:00",0,0
"12390",207457,15,"Sachsen-Anhalt","SK Magdeburg","A60-A79","W",1,0,207457,2020-03-18 01:00:00,"15003","24.03.2020 00:00",0,0
"12391",207458,15,"Sachsen-Anhalt","SK Magdeburg","A60-A79","W",1,0,207458,2020-03-20 01:00:00,"15003","24.03.2020 00:00",0,0
"12392",207459,15,"Sachsen-Anhalt","SK Magdeburg","A80+","M",1,0,207459,2020-03-17 01:00:00,"15003","24.03.2020 00:00",0,0
"12393",207460,15,"Sachsen-Anhalt","SK Magdeburg","A80+","W",1,0,207460,2020-03-13 01:00:00,"15003","24.03.2020 00:00",0,0
"12394",207461,15,"Sachsen-Anhalt","SK Magdeburg","A80+","W",1,0,207461,2020-03-18 01:00:00,"15003","24.03.2020 00:00",0,0
"12395",207462,15,"Sachsen-Anhalt","LK Altmarkkreis Salzwedel","A15-A34","M",1,0,207462,2020-03-12 01:00:00,"15081","24.03.2020 00:00",0,0
"12396",207463,15,"Sachsen-Anhalt","LK Altmarkkreis Salzwedel","A35-A59","M",2,0,207463,2020-03-16 01:00:00,"15081","24.03.2020 00:00",0,0
"12397",207464,15,"Sachsen-Anhalt","LK Altmarkkreis Salzwedel","A35-A59","W",1,0,207464,2020-03-23 01:00:00,"15081","24.03.2020 00:00",1,0
"12398",207465,15,"Sachsen-Anhalt","LK Anhalt-Bitterfeld","A05-A14","W",1,0,207465,2020-03-16 01:00:00,"15082","24.03.2020 00:00",0,0
"12399",207466,15,"Sachsen-Anhalt","LK Anhalt-Bitterfeld","A15-A34","M",1,0,207466,2020-03-11 01:00:00,"15082","24.03.2020 00:00",0,0
"12400",207467,15,"Sachsen-Anhalt","LK Anhalt-Bitterfeld","A15-A34","M",1,0,207467,2020-03-12 01:00:00,"15082","24.03.2020 00:00",0,0
"12401",207468,15,"Sachsen-Anhalt","LK Anhalt-Bitterfeld","A15-A34","M",1,0,207468,2020-03-19 01:00:00,"15082","24.03.2020 00:00",0,0
"12402",207469,15,"Sachsen-Anhalt","LK Anhalt-Bitterfeld","A15-A34","M",1,0,207469,2020-03-23 01:00:00,"15082","24.03.2020 00:00",1,0
"12403",207470,15,"Sachsen-Anhalt","LK Anhalt-Bitterfeld","A15-A34","W",1,0,207470,2020-03-16 01:00:00,"15082","24.03.2020 00:00",0,0
"12404",207471,15,"Sachsen-Anhalt","LK Anhalt-Bitterfeld","A15-A34","W",1,0,207471,2020-03-23 01:00:00,"15082","24.03.2020 00:00",1,0
"12405",207472,15,"Sachsen-Anhalt","LK Anhalt-Bitterfeld","A35-A59","M",2,0,207472,2020-03-16 01:00:00,"15082","24.03.2020 00:00",0,0
"12406",207473,15,"Sachsen-Anhalt","LK Anhalt-Bitterfeld","A35-A59","M",1,0,207473,2020-03-19 01:00:00,"15082","24.03.2020 00:00",0,0
"12407",207474,15,"Sachsen-Anhalt","LK Anhalt-Bitterfeld","A35-A59","M",1,0,207474,2020-03-20 01:00:00,"15082","24.03.2020 00:00",0,0
"12408",207475,15,"Sachsen-Anhalt","LK Anhalt-Bitterfeld","A35-A59","M",3,0,207475,2020-03-23 01:00:00,"15082","24.03.2020 00:00",1,0
"12409",207476,15,"Sachsen-Anhalt","LK Anhalt-Bitterfeld","A35-A59","W",2,0,207476,2020-03-23 01:00:00,"15082","24.03.2020 00:00",1,0
"12410",207477,15,"Sachsen-Anhalt","LK Börde","A15-A34","M",2,0,207477,2020-03-16 01:00:00,"15083","24.03.2020 00:00",0,0
"12411",207478,15,"Sachsen-Anhalt","LK Börde","A15-A34","M",2,0,207478,2020-03-18 01:00:00,"15083","24.03.2020 00:00",0,0
"12412",207479,15,"Sachsen-Anhalt","LK Börde","A15-A34","M",3,0,207479,2020-03-23 01:00:00,"15083","24.03.2020 00:00",1,0
"12413",207480,15,"Sachsen-Anhalt","LK Börde","A15-A34","W",1,0,207480,2020-03-16 01:00:00,"15083","24.03.2020 00:00",0,0
"12414",207481,15,"Sachsen-Anhalt","LK Börde","A15-A34","W",2,0,207481,2020-03-18 01:00:00,"15083","24.03.2020 00:00",0,0
"12415",207482,15,"Sachsen-Anhalt","LK Börde","A15-A34","W",3,0,207482,2020-03-20 01:00:00,"15083","24.03.2020 00:00",0,0
"12416",207483,15,"Sachsen-Anhalt","LK Börde","A15-A34","W",2,0,207483,2020-03-22 01:00:00,"15083","24.03.2020 00:00",1,0
"12417",207484,15,"Sachsen-Anhalt","LK Börde","A35-A59","M",2,0,207484,2020-03-11 01:00:00,"15083","24.03.2020 00:00",0,0
"12418",207485,15,"Sachsen-Anhalt","LK Börde","A35-A59","M",5,0,207485,2020-03-16 01:00:00,"15083","24.03.2020 00:00",0,0
"12419",207486,15,"Sachsen-Anhalt","LK Börde","A35-A59","M",2,0,207486,2020-03-17 01:00:00,"15083","24.03.2020 00:00",0,0
"12420",207487,15,"Sachsen-Anhalt","LK Börde","A35-A59","M",1,0,207487,2020-03-20 01:00:00,"15083","24.03.2020 00:00",0,0
"12421",207488,15,"Sachsen-Anhalt","LK Börde","A35-A59","M",3,0,207488,2020-03-22 01:00:00,"15083","24.03.2020 00:00",1,0
"12422",207489,15,"Sachsen-Anhalt","LK Börde","A35-A59","M",1,0,207489,2020-03-23 01:00:00,"15083","24.03.2020 00:00",1,0
"12423",207490,15,"Sachsen-Anhalt","LK Börde","A35-A59","W",2,0,207490,2020-03-16 01:00:00,"15083","24.03.2020 00:00",0,0
"12424",207491,15,"Sachsen-Anhalt","LK Börde","A35-A59","W",1,0,207491,2020-03-17 01:00:00,"15083","24.03.2020 00:00",0,0
"12425",207492,15,"Sachsen-Anhalt","LK Börde","A35-A59","W",1,0,207492,2020-03-18 01:00:00,"15083","24.03.2020 00:00",0,0
"12426",207493,15,"Sachsen-Anhalt","LK Börde","A35-A59","W",1,0,207493,2020-03-19 01:00:00,"15083","24.03.2020 00:00",0,0
"12427",207494,15,"Sachsen-Anhalt","LK Börde","A35-A59","W",1,0,207494,2020-03-22 01:00:00,"15083","24.03.2020 00:00",1,0
"12428",207495,15,"Sachsen-Anhalt","LK Börde","A35-A59","W",1,0,207495,2020-03-23 01:00:00,"15083","24.03.2020 00:00",1,0
"12429",207496,15,"Sachsen-Anhalt","LK Börde","A60-A79","M",1,0,207496,2020-03-12 01:00:00,"15083","24.03.2020 00:00",0,0
"12430",207497,15,"Sachsen-Anhalt","LK Börde","A60-A79","M",1,0,207497,2020-03-22 01:00:00,"15083","24.03.2020 00:00",1,0
"12431",207498,15,"Sachsen-Anhalt","LK Börde","A60-A79","W",2,0,207498,2020-03-19 01:00:00,"15083","24.03.2020 00:00",0,0
"12432",207499,15,"Sachsen-Anhalt","LK Börde","A80+","M",1,0,207499,2020-03-17 01:00:00,"15083","24.03.2020 00:00",0,0
"12433",207500,15,"Sachsen-Anhalt","LK Burgenlandkreis","A05-A14","M",1,0,207500,2020-03-18 01:00:00,"15084","24.03.2020 00:00",0,0
"12434",207501,15,"Sachsen-Anhalt","LK Burgenlandkreis","A05-A14","M",1,0,207501,2020-03-19 01:00:00,"15084","24.03.2020 00:00",0,0
"12435",207502,15,"Sachsen-Anhalt","LK Burgenlandkreis","A15-A34","M",1,0,207502,2020-03-16 01:00:00,"15084","24.03.2020 00:00",0,0
"12436",207503,15,"Sachsen-Anhalt","LK Burgenlandkreis","A15-A34","M",1,0,207503,2020-03-17 01:00:00,"15084","24.03.2020 00:00",0,0
"12437",207504,15,"Sachsen-Anhalt","LK Burgenlandkreis","A15-A34","W",1,0,207504,2020-03-20 01:00:00,"15084","24.03.2020 00:00",0,0
"12438",207505,15,"Sachsen-Anhalt","LK Burgenlandkreis","A35-A59","M",1,0,207505,2020-03-13 01:00:00,"15084","24.03.2020 00:00",0,0
"12439",207506,15,"Sachsen-Anhalt","LK Burgenlandkreis","A35-A59","M",1,0,207506,2020-03-16 01:00:00,"15084","24.03.2020 00:00",0,0
"12440",207507,15,"Sachsen-Anhalt","LK Burgenlandkreis","A35-A59","M",1,0,207507,2020-03-18 01:00:00,"15084","24.03.2020 00:00",0,0
"12441",207508,15,"Sachsen-Anhalt","LK Burgenlandkreis","A35-A59","W",1,0,207508,2020-03-16 01:00:00,"15084","24.03.2020 00:00",0,0
"12442",207509,15,"Sachsen-Anhalt","LK Burgenlandkreis","A35-A59","W",2,0,207509,2020-03-18 01:00:00,"15084","24.03.2020 00:00",0,0
"12443",207510,15,"Sachsen-Anhalt","LK Burgenlandkreis","A35-A59","W",2,0,207510,2020-03-23 01:00:00,"15084","24.03.2020 00:00",1,0
"12444",207511,15,"Sachsen-Anhalt","LK Burgenlandkreis","A60-A79","M",1,0,207511,2020-03-16 01:00:00,"15084","24.03.2020 00:00",0,0
"12445",207512,15,"Sachsen-Anhalt","LK Burgenlandkreis","A60-A79","M",1,0,207512,2020-03-18 01:00:00,"15084","24.03.2020 00:00",0,0
"12446",207513,15,"Sachsen-Anhalt","LK Burgenlandkreis","A60-A79","M",1,0,207513,2020-03-19 01:00:00,"15084","24.03.2020 00:00",0,0
"12447",207514,15,"Sachsen-Anhalt","LK Burgenlandkreis","A60-A79","W",1,0,207514,2020-03-10 01:00:00,"15084","24.03.2020 00:00",0,0
"12448",207515,15,"Sachsen-Anhalt","LK Harz","A15-A34","M",1,0,207515,2020-03-17 01:00:00,"15085","24.03.2020 00:00",0,0
"12449",207516,15,"Sachsen-Anhalt","LK Harz","A15-A34","M",1,0,207516,2020-03-19 01:00:00,"15085","24.03.2020 00:00",0,0
"12450",207517,15,"Sachsen-Anhalt","LK Harz","A15-A34","M",2,0,207517,2020-03-23 01:00:00,"15085","24.03.2020 00:00",1,0
"12451",207518,15,"Sachsen-Anhalt","LK Harz","A15-A34","W",1,0,207518,2020-03-23 01:00:00,"15085","24.03.2020 00:00",1,0
"12452",207519,15,"Sachsen-Anhalt","LK Harz","A35-A59","M",1,0,207519,2020-03-12 01:00:00,"15085","24.03.2020 00:00",0,0
"12453",207520,15,"Sachsen-Anhalt","LK Harz","A35-A59","M",3,0,207520,2020-03-17 01:00:00,"15085","24.03.2020 00:00",0,0
"12454",207521,15,"Sachsen-Anhalt","LK Harz","A35-A59","M",1,0,207521,2020-03-19 01:00:00,"15085","24.03.2020 00:00",0,0
"12455",207522,15,"Sachsen-Anhalt","LK Harz","A35-A59","M",2,0,207522,2020-03-23 01:00:00,"15085","24.03.2020 00:00",1,0
"12456",207523,15,"Sachsen-Anhalt","LK Harz","A35-A59","W",1,0,207523,2020-03-12 01:00:00,"15085","24.03.2020 00:00",0,0
"12457",207524,15,"Sachsen-Anhalt","LK Harz","A35-A59","W",2,0,207524,2020-03-17 01:00:00,"15085","24.03.2020 00:00",0,0
"12458",207525,15,"Sachsen-Anhalt","LK Harz","A35-A59","W",1,0,207525,2020-03-19 01:00:00,"15085","24.03.2020 00:00",0,0
"12459",207526,15,"Sachsen-Anhalt","LK Harz","A35-A59","W",1,0,207526,2020-03-19 01:00:00,"15085","24.03.2020 00:00",1,0
"12460",207527,15,"Sachsen-Anhalt","LK Harz","A35-A59","W",1,0,207527,2020-03-23 01:00:00,"15085","24.03.2020 00:00",1,0
"12461",207528,15,"Sachsen-Anhalt","LK Harz","A60-A79","M",1,0,207528,2020-03-19 01:00:00,"15085","24.03.2020 00:00",0,0
"12462",207529,15,"Sachsen-Anhalt","LK Harz","A60-A79","M",1,0,207529,2020-03-19 01:00:00,"15085","24.03.2020 00:00",1,0
"12463",207530,15,"Sachsen-Anhalt","LK Harz","A80+","W",1,0,207530,2020-03-23 01:00:00,"15085","24.03.2020 00:00",1,0
"12464",207531,15,"Sachsen-Anhalt","LK Harz","unbekannt","M",1,0,207531,2020-03-23 01:00:00,"15085","24.03.2020 00:00",1,0
"12465",207532,15,"Sachsen-Anhalt","LK Jerichower Land","A15-A34","M",1,0,207532,2020-03-23 01:00:00,"15086","24.03.2020 00:00",1,0
"12466",207533,15,"Sachsen-Anhalt","LK Jerichower Land","A35-A59","M",1,0,207533,2020-03-18 01:00:00,"15086","24.03.2020 00:00",0,0
"12467",207534,15,"Sachsen-Anhalt","LK Jerichower Land","A35-A59","M",1,0,207534,2020-03-20 01:00:00,"15086","24.03.2020 00:00",0,0
"12468",207535,15,"Sachsen-Anhalt","LK Jerichower Land","A35-A59","M",1,0,207535,2020-03-23 01:00:00,"15086","24.03.2020 00:00",1,0
"12469",207536,15,"Sachsen-Anhalt","LK Jerichower Land","A35-A59","W",1,0,207536,2020-03-18 01:00:00,"15086","24.03.2020 00:00",0,0
"12470",207537,15,"Sachsen-Anhalt","LK Jerichower Land","A60-A79","M",1,0,207537,2020-03-13 01:00:00,"15086","24.03.2020 00:00",0,0
"12471",207538,15,"Sachsen-Anhalt","LK Jerichower Land","A60-A79","M",1,0,207538,2020-03-23 01:00:00,"15086","24.03.2020 00:00",1,0
"12472",207539,15,"Sachsen-Anhalt","LK Mansfeld-Südharz","A05-A14","W",1,0,207539,2020-03-19 01:00:00,"15087","24.03.2020 00:00",0,0
"12473",207540,15,"Sachsen-Anhalt","LK Mansfeld-Südharz","A15-A34","M",2,0,207540,2020-03-21 01:00:00,"15087","24.03.2020 00:00",1,0
