"","id","IdBundesland","Bundesland","Landkreis","Altersgruppe","Geschlecht","AnzahlFall","AnzahlTodesfall","ObjectId","Meldedatum","IdLandkreis","Datenstand"
"1681",165080,5,"Nordrhein-Westfalen","StadtRegion Aachen","A60-A79","M",1,0,165080,2020-03-05 01:00:00,"05334","22.03.2020 00:00"
"1682",165081,5,"Nordrhein-Westfalen","StadtRegion Aachen","A60-A79","M",1,0,165081,2020-03-06 01:00:00,"05334","22.03.2020 00:00"
"1683",165082,5,"Nordrhein-Westfalen","StadtRegion Aachen","A60-A79","M",1,0,165082,2020-03-07 01:00:00,"05334","22.03.2020 00:00"
"1684",165083,5,"Nordrhein-Westfalen","StadtRegion Aachen","A60-A79","M",1,0,165083,2020-03-11 01:00:00,"05334","22.03.2020 00:00"
"1685",165084,5,"Nordrhein-Westfalen","StadtRegion Aachen","A60-A79","M",2,0,165084,2020-03-13 01:00:00,"05334","22.03.2020 00:00"
"1686",165085,5,"Nordrhein-Westfalen","StadtRegion Aachen","A60-A79","M",6,0,165085,2020-03-14 01:00:00,"05334","22.03.2020 00:00"
"1687",165086,5,"Nordrhein-Westfalen","StadtRegion Aachen","A60-A79","M",1,0,165086,2020-03-15 01:00:00,"05334","22.03.2020 00:00"
"1688",165087,5,"Nordrhein-Westfalen","StadtRegion Aachen","A60-A79","M",1,0,165087,2020-03-16 01:00:00,"05334","22.03.2020 00:00"
"1689",165088,5,"Nordrhein-Westfalen","StadtRegion Aachen","A60-A79","W",1,0,165088,2020-03-05 01:00:00,"05334","22.03.2020 00:00"
"1690",165089,5,"Nordrhein-Westfalen","StadtRegion Aachen","A60-A79","W",1,0,165089,2020-03-06 01:00:00,"05334","22.03.2020 00:00"
"1691",165090,5,"Nordrhein-Westfalen","StadtRegion Aachen","A60-A79","W",1,0,165090,2020-03-07 01:00:00,"05334","22.03.2020 00:00"
"1692",165091,5,"Nordrhein-Westfalen","StadtRegion Aachen","A60-A79","W",2,0,165091,2020-03-13 01:00:00,"05334","22.03.2020 00:00"
"1693",165092,5,"Nordrhein-Westfalen","StadtRegion Aachen","A60-A79","W",3,0,165092,2020-03-14 01:00:00,"05334","22.03.2020 00:00"
"1694",165093,5,"Nordrhein-Westfalen","StadtRegion Aachen","A60-A79","W",1,0,165093,2020-03-15 01:00:00,"05334","22.03.2020 00:00"
"1695",165094,5,"Nordrhein-Westfalen","StadtRegion Aachen","A80+","M",1,0,165094,2020-03-14 01:00:00,"05334","22.03.2020 00:00"
"1696",165095,5,"Nordrhein-Westfalen","StadtRegion Aachen","A80+","M",1,0,165095,2020-03-15 01:00:00,"05334","22.03.2020 00:00"
"1697",165096,5,"Nordrhein-Westfalen","StadtRegion Aachen","A80+","M",1,0,165096,2020-03-16 01:00:00,"05334","22.03.2020 00:00"
"1698",165097,5,"Nordrhein-Westfalen","LK Düren","A00-A04","M",1,0,165097,2020-03-17 01:00:00,"05358","22.03.2020 00:00"
"1699",165098,5,"Nordrhein-Westfalen","LK Düren","A15-A34","M",1,0,165098,2020-03-01 01:00:00,"05358","22.03.2020 00:00"
"1700",165099,5,"Nordrhein-Westfalen","LK Düren","A15-A34","M",1,0,165099,2020-03-02 01:00:00,"05358","22.03.2020 00:00"
"1701",165100,5,"Nordrhein-Westfalen","LK Düren","A15-A34","M",1,0,165100,2020-03-11 01:00:00,"05358","22.03.2020 00:00"
"1702",165101,5,"Nordrhein-Westfalen","LK Düren","A15-A34","M",1,0,165101,2020-03-16 01:00:00,"05358","22.03.2020 00:00"
"1703",165102,5,"Nordrhein-Westfalen","LK Düren","A15-A34","M",1,0,165102,2020-03-17 01:00:00,"05358","22.03.2020 00:00"
"1704",165103,5,"Nordrhein-Westfalen","LK Düren","A15-A34","W",2,0,165103,2020-03-04 01:00:00,"05358","22.03.2020 00:00"
"1705",165104,5,"Nordrhein-Westfalen","LK Düren","A15-A34","W",1,0,165104,2020-03-14 01:00:00,"05358","22.03.2020 00:00"
"1706",165105,5,"Nordrhein-Westfalen","LK Düren","A35-A59","M",1,0,165105,2020-03-11 01:00:00,"05358","22.03.2020 00:00"
"1707",165106,5,"Nordrhein-Westfalen","LK Düren","A35-A59","M",2,0,165106,2020-03-12 01:00:00,"05358","22.03.2020 00:00"
"1708",165107,5,"Nordrhein-Westfalen","LK Düren","A35-A59","M",1,0,165107,2020-03-13 01:00:00,"05358","22.03.2020 00:00"
"1709",165108,5,"Nordrhein-Westfalen","LK Düren","A35-A59","M",1,0,165108,2020-03-14 01:00:00,"05358","22.03.2020 00:00"
"1710",165109,5,"Nordrhein-Westfalen","LK Düren","A35-A59","M",1,0,165109,2020-03-16 01:00:00,"05358","22.03.2020 00:00"
"1711",165110,5,"Nordrhein-Westfalen","LK Düren","A35-A59","M",3,0,165110,2020-03-17 01:00:00,"05358","22.03.2020 00:00"
"1712",165111,5,"Nordrhein-Westfalen","LK Düren","A35-A59","M",4,0,165111,2020-03-18 01:00:00,"05358","22.03.2020 00:00"
"1713",165112,5,"Nordrhein-Westfalen","LK Düren","A35-A59","W",1,0,165112,2020-03-10 01:00:00,"05358","22.03.2020 00:00"
"1714",165113,5,"Nordrhein-Westfalen","LK Düren","A35-A59","W",2,0,165113,2020-03-12 01:00:00,"05358","22.03.2020 00:00"
"1715",165114,5,"Nordrhein-Westfalen","LK Düren","A35-A59","W",2,0,165114,2020-03-14 01:00:00,"05358","22.03.2020 00:00"
"1716",165115,5,"Nordrhein-Westfalen","LK Düren","A35-A59","W",1,0,165115,2020-03-16 01:00:00,"05358","22.03.2020 00:00"
"1717",165116,5,"Nordrhein-Westfalen","LK Düren","A35-A59","W",3,0,165116,2020-03-17 01:00:00,"05358","22.03.2020 00:00"
"1718",165117,5,"Nordrhein-Westfalen","LK Düren","A35-A59","W",2,0,165117,2020-03-18 01:00:00,"05358","22.03.2020 00:00"
"1719",165118,5,"Nordrhein-Westfalen","LK Düren","A60-A79","M",1,0,165118,2020-03-10 01:00:00,"05358","22.03.2020 00:00"
"1720",165119,5,"Nordrhein-Westfalen","LK Düren","A60-A79","M",1,0,165119,2020-03-13 01:00:00,"05358","22.03.2020 00:00"
"1721",165120,5,"Nordrhein-Westfalen","LK Düren","A60-A79","M",1,0,165120,2020-03-14 01:00:00,"05358","22.03.2020 00:00"
"1722",165121,5,"Nordrhein-Westfalen","LK Düren","A60-A79","M",1,0,165121,2020-03-17 01:00:00,"05358","22.03.2020 00:00"
"1723",165122,5,"Nordrhein-Westfalen","LK Düren","A60-A79","W",1,0,165122,2020-03-12 01:00:00,"05358","22.03.2020 00:00"
"1724",165123,5,"Nordrhein-Westfalen","LK Düren","A60-A79","W",1,0,165123,2020-03-13 01:00:00,"05358","22.03.2020 00:00"
"1725",165124,5,"Nordrhein-Westfalen","LK Düren","A60-A79","W",1,0,165124,2020-03-16 01:00:00,"05358","22.03.2020 00:00"
"1726",165125,5,"Nordrhein-Westfalen","LK Düren","A80+","M",1,0,165125,2020-03-14 01:00:00,"05358","22.03.2020 00:00"
"1727",165126,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A15-A34","M",1,0,165126,2020-03-10 01:00:00,"05362","22.03.2020 00:00"
"1728",165127,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A15-A34","M",1,0,165127,2020-03-12 01:00:00,"05362","22.03.2020 00:00"
"1729",165128,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A15-A34","M",1,0,165128,2020-03-16 01:00:00,"05362","22.03.2020 00:00"
"1730",165129,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A15-A34","M",1,0,165129,2020-03-17 01:00:00,"05362","22.03.2020 00:00"
"1731",165130,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A15-A34","M",1,0,165130,2020-03-18 01:00:00,"05362","22.03.2020 00:00"
"1732",165131,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A15-A34","W",1,0,165131,2020-03-13 01:00:00,"05362","22.03.2020 00:00"
"1733",165132,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A15-A34","W",1,0,165132,2020-03-18 01:00:00,"05362","22.03.2020 00:00"
"1734",165133,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A35-A59","M",4,0,165133,2020-03-13 01:00:00,"05362","22.03.2020 00:00"
"1735",165134,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A35-A59","M",6,0,165134,2020-03-16 01:00:00,"05362","22.03.2020 00:00"
"1736",165135,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A35-A59","M",3,0,165135,2020-03-17 01:00:00,"05362","22.03.2020 00:00"
"1737",165136,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A35-A59","M",6,0,165136,2020-03-18 01:00:00,"05362","22.03.2020 00:00"
"1738",165137,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A35-A59","W",1,0,165137,2020-03-10 01:00:00,"05362","22.03.2020 00:00"
"1739",165138,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A35-A59","W",1,0,165138,2020-03-12 01:00:00,"05362","22.03.2020 00:00"
"1740",165139,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A35-A59","W",1,0,165139,2020-03-13 01:00:00,"05362","22.03.2020 00:00"
"1741",165140,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A35-A59","W",2,0,165140,2020-03-16 01:00:00,"05362","22.03.2020 00:00"
"1742",165141,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A35-A59","W",2,0,165141,2020-03-17 01:00:00,"05362","22.03.2020 00:00"
"1743",165142,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A35-A59","W",3,0,165142,2020-03-18 01:00:00,"05362","22.03.2020 00:00"
"1744",165143,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A60-A79","M",1,0,165143,2020-03-10 01:00:00,"05362","22.03.2020 00:00"
"1745",165144,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A60-A79","M",1,0,165144,2020-03-13 01:00:00,"05362","22.03.2020 00:00"
"1746",165145,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A60-A79","M",1,0,165145,2020-03-16 01:00:00,"05362","22.03.2020 00:00"
"1747",165146,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A60-A79","M",1,0,165146,2020-03-18 01:00:00,"05362","22.03.2020 00:00"
"1748",165147,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A60-A79","W",1,0,165147,2020-03-12 01:00:00,"05362","22.03.2020 00:00"
"1749",165148,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A60-A79","W",1,0,165148,2020-03-16 01:00:00,"05362","22.03.2020 00:00"
"1750",165149,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A60-A79","W",3,0,165149,2020-03-17 01:00:00,"05362","22.03.2020 00:00"
"1751",165150,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A60-A79","W",1,0,165150,2020-03-18 01:00:00,"05362","22.03.2020 00:00"
"1752",165151,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A80+","M",1,0,165151,2020-03-11 01:00:00,"05362","22.03.2020 00:00"
"1753",165152,5,"Nordrhein-Westfalen","LK Rhein-Erft-Kreis","A80+","M",1,0,165152,2020-03-17 01:00:00,"05362","22.03.2020 00:00"
"1754",165153,5,"Nordrhein-Westfalen","LK Euskirchen","A15-A34","M",1,0,165153,2020-03-18 01:00:00,"05366","22.03.2020 00:00"
"1755",165154,5,"Nordrhein-Westfalen","LK Euskirchen","A15-A34","W",1,0,165154,2020-03-17 01:00:00,"05366","22.03.2020 00:00"
"1756",165155,5,"Nordrhein-Westfalen","LK Euskirchen","A35-A59","M",1,0,165155,2020-03-09 01:00:00,"05366","22.03.2020 00:00"
"1757",165156,5,"Nordrhein-Westfalen","LK Euskirchen","A35-A59","M",1,0,165156,2020-03-12 01:00:00,"05366","22.03.2020 00:00"
"1758",165157,5,"Nordrhein-Westfalen","LK Euskirchen","A35-A59","M",1,0,165157,2020-03-13 01:00:00,"05366","22.03.2020 00:00"
"1759",165158,5,"Nordrhein-Westfalen","LK Euskirchen","A35-A59","M",2,0,165158,2020-03-17 01:00:00,"05366","22.03.2020 00:00"
"1760",165159,5,"Nordrhein-Westfalen","LK Euskirchen","A35-A59","W",2,0,165159,2020-03-17 01:00:00,"05366","22.03.2020 00:00"
"1761",165160,5,"Nordrhein-Westfalen","LK Euskirchen","A60-A79","M",1,0,165160,2020-03-05 01:00:00,"05366","22.03.2020 00:00"
"1762",165161,5,"Nordrhein-Westfalen","LK Euskirchen","A60-A79","M",1,0,165161,2020-03-14 01:00:00,"05366","22.03.2020 00:00"
"1763",165162,5,"Nordrhein-Westfalen","LK Euskirchen","A60-A79","M",1,0,165162,2020-03-17 01:00:00,"05366","22.03.2020 00:00"
"1764",165163,5,"Nordrhein-Westfalen","LK Euskirchen","A60-A79","W",1,0,165163,2020-03-18 01:00:00,"05366","22.03.2020 00:00"
"1765",165164,5,"Nordrhein-Westfalen","LK Heinsberg","A00-A04","M",1,0,165164,2020-02-28 01:00:00,"05370","22.03.2020 00:00"
"1766",165165,5,"Nordrhein-Westfalen","LK Heinsberg","A00-A04","M",1,0,165165,2020-03-05 01:00:00,"05370","22.03.2020 00:00"
"1767",165166,5,"Nordrhein-Westfalen","LK Heinsberg","A00-A04","M",2,0,165166,2020-03-12 01:00:00,"05370","22.03.2020 00:00"
"1768",165167,5,"Nordrhein-Westfalen","LK Heinsberg","A00-A04","W",2,0,165167,2020-02-28 01:00:00,"05370","22.03.2020 00:00"
"1769",165168,5,"Nordrhein-Westfalen","LK Heinsberg","A00-A04","W",1,0,165168,2020-03-12 01:00:00,"05370","22.03.2020 00:00"
"1770",165169,5,"Nordrhein-Westfalen","LK Heinsberg","A05-A14","M",1,0,165169,2020-02-29 01:00:00,"05370","22.03.2020 00:00"
"1771",165170,5,"Nordrhein-Westfalen","LK Heinsberg","A05-A14","M",2,0,165170,2020-03-11 01:00:00,"05370","22.03.2020 00:00"
"1772",165171,5,"Nordrhein-Westfalen","LK Heinsberg","A05-A14","W",1,0,165171,2020-02-27 01:00:00,"05370","22.03.2020 00:00"
"1773",165172,5,"Nordrhein-Westfalen","LK Heinsberg","A05-A14","W",1,0,165172,2020-02-28 01:00:00,"05370","22.03.2020 00:00"
"1774",165173,5,"Nordrhein-Westfalen","LK Heinsberg","A05-A14","W",2,0,165173,2020-03-13 01:00:00,"05370","22.03.2020 00:00"
"1775",165174,5,"Nordrhein-Westfalen","LK Heinsberg","A05-A14","W",1,0,165174,2020-03-17 01:00:00,"05370","22.03.2020 00:00"
"1776",165175,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",1,0,165175,2020-02-26 01:00:00,"05370","22.03.2020 00:00"
"1777",165176,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",5,0,165176,2020-02-27 01:00:00,"05370","22.03.2020 00:00"
"1778",165177,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",4,0,165177,2020-02-28 01:00:00,"05370","22.03.2020 00:00"
"1779",165178,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",1,0,165178,2020-02-29 01:00:00,"05370","22.03.2020 00:00"
"1780",165179,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",2,0,165179,2020-03-01 01:00:00,"05370","22.03.2020 00:00"
"1781",165180,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",1,0,165180,2020-03-02 01:00:00,"05370","22.03.2020 00:00"
"1782",165181,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",3,0,165181,2020-03-03 01:00:00,"05370","22.03.2020 00:00"
"1783",165182,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",7,0,165182,2020-03-04 01:00:00,"05370","22.03.2020 00:00"
"1784",165183,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",15,0,165183,2020-03-05 01:00:00,"05370","22.03.2020 00:00"
"1785",165184,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",1,0,165184,2020-03-06 01:00:00,"05370","22.03.2020 00:00"
"1786",165185,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",6,0,165185,2020-03-07 01:00:00,"05370","22.03.2020 00:00"
"1787",165186,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",2,0,165186,2020-03-08 01:00:00,"05370","22.03.2020 00:00"
"1788",165187,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",5,0,165187,2020-03-09 01:00:00,"05370","22.03.2020 00:00"
"1789",165188,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",9,0,165188,2020-03-10 01:00:00,"05370","22.03.2020 00:00"
"1790",165189,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",9,0,165189,2020-03-11 01:00:00,"05370","22.03.2020 00:00"
"1791",165190,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",7,0,165190,2020-03-12 01:00:00,"05370","22.03.2020 00:00"
"1792",165191,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",4,0,165191,2020-03-13 01:00:00,"05370","22.03.2020 00:00"
"1793",165192,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",6,0,165192,2020-03-14 01:00:00,"05370","22.03.2020 00:00"
"1794",165193,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",1,0,165193,2020-03-15 01:00:00,"05370","22.03.2020 00:00"
"1795",165194,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",7,0,165194,2020-03-16 01:00:00,"05370","22.03.2020 00:00"
"1796",165195,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",2,0,165195,2020-03-17 01:00:00,"05370","22.03.2020 00:00"
"1797",165196,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","M",2,0,165196,2020-03-18 01:00:00,"05370","22.03.2020 00:00"
"1798",165197,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","unbekannt",2,0,165197,2020-03-18 01:00:00,"05370","22.03.2020 00:00"
"1799",165198,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","W",3,0,165198,2020-02-27 01:00:00,"05370","22.03.2020 00:00"
"1800",165199,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","W",7,0,165199,2020-02-28 01:00:00,"05370","22.03.2020 00:00"
"1801",165200,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","W",2,0,165200,2020-02-29 01:00:00,"05370","22.03.2020 00:00"
"1802",165201,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","W",3,0,165201,2020-03-01 01:00:00,"05370","22.03.2020 00:00"
"1803",165202,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","W",1,0,165202,2020-03-02 01:00:00,"05370","22.03.2020 00:00"
"1804",165203,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","W",4,0,165203,2020-03-03 01:00:00,"05370","22.03.2020 00:00"
"1805",165204,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","W",8,0,165204,2020-03-04 01:00:00,"05370","22.03.2020 00:00"
"1806",165205,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","W",11,0,165205,2020-03-05 01:00:00,"05370","22.03.2020 00:00"
"1807",165206,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","W",7,0,165206,2020-03-06 01:00:00,"05370","22.03.2020 00:00"
"1808",165207,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","W",15,0,165207,2020-03-07 01:00:00,"05370","22.03.2020 00:00"
"1809",165208,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","W",2,0,165208,2020-03-08 01:00:00,"05370","22.03.2020 00:00"
"1810",165209,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","W",8,0,165209,2020-03-09 01:00:00,"05370","22.03.2020 00:00"
"1811",165210,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","W",7,0,165210,2020-03-10 01:00:00,"05370","22.03.2020 00:00"
"1812",165211,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","W",5,0,165211,2020-03-11 01:00:00,"05370","22.03.2020 00:00"
"1813",165212,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","W",12,0,165212,2020-03-12 01:00:00,"05370","22.03.2020 00:00"
"1814",165213,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","W",9,0,165213,2020-03-13 01:00:00,"05370","22.03.2020 00:00"
"1815",165214,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","W",2,0,165214,2020-03-14 01:00:00,"05370","22.03.2020 00:00"
"1816",165215,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","W",1,0,165215,2020-03-15 01:00:00,"05370","22.03.2020 00:00"
"1817",165216,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","W",6,0,165216,2020-03-16 01:00:00,"05370","22.03.2020 00:00"
"1818",165217,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","W",4,0,165217,2020-03-17 01:00:00,"05370","22.03.2020 00:00"
"1819",165218,5,"Nordrhein-Westfalen","LK Heinsberg","A15-A34","W",2,0,165218,2020-03-18 01:00:00,"05370","22.03.2020 00:00"
"1820",165219,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",1,0,165219,2020-02-26 01:00:00,"05370","22.03.2020 00:00"
"1821",165220,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",2,0,165220,2020-02-27 01:00:00,"05370","22.03.2020 00:00"
"1822",165221,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",5,0,165221,2020-02-28 01:00:00,"05370","22.03.2020 00:00"
"1823",165222,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",4,0,165222,2020-02-29 01:00:00,"05370","22.03.2020 00:00"
"1824",165223,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",2,0,165223,2020-03-01 01:00:00,"05370","22.03.2020 00:00"
"1825",165224,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",5,0,165224,2020-03-02 01:00:00,"05370","22.03.2020 00:00"
"1826",165225,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",6,0,165225,2020-03-03 01:00:00,"05370","22.03.2020 00:00"
"1827",165226,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",9,0,165226,2020-03-04 01:00:00,"05370","22.03.2020 00:00"
"1828",165227,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",14,0,165227,2020-03-05 01:00:00,"05370","22.03.2020 00:00"
"1829",165228,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",6,0,165228,2020-03-06 01:00:00,"05370","22.03.2020 00:00"
"1830",165229,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",11,0,165229,2020-03-07 01:00:00,"05370","22.03.2020 00:00"
"1831",165230,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",1,0,165230,2020-03-08 01:00:00,"05370","22.03.2020 00:00"
"1832",165231,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",11,0,165231,2020-03-09 01:00:00,"05370","22.03.2020 00:00"
"1833",165232,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",16,0,165232,2020-03-10 01:00:00,"05370","22.03.2020 00:00"
"1834",165233,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",17,0,165233,2020-03-11 01:00:00,"05370","22.03.2020 00:00"
"1835",165234,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",15,0,165234,2020-03-12 01:00:00,"05370","22.03.2020 00:00"
"1836",165235,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",11,0,165235,2020-03-13 01:00:00,"05370","22.03.2020 00:00"
"1837",165236,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",7,0,165236,2020-03-14 01:00:00,"05370","22.03.2020 00:00"
"1838",165237,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",1,0,165237,2020-03-15 01:00:00,"05370","22.03.2020 00:00"
"1839",165238,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",7,0,165238,2020-03-16 01:00:00,"05370","22.03.2020 00:00"
"1840",165239,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",21,0,165239,2020-03-17 01:00:00,"05370","22.03.2020 00:00"
"1841",165240,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","M",1,0,165240,2020-03-18 01:00:00,"05370","22.03.2020 00:00"
"1842",165241,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","W",1,0,165241,2020-02-26 01:00:00,"05370","22.03.2020 00:00"
"1843",165242,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","W",6,0,165242,2020-02-27 01:00:00,"05370","22.03.2020 00:00"
"1844",165243,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","W",5,0,165243,2020-02-28 01:00:00,"05370","22.03.2020 00:00"
"1845",165244,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","W",1,0,165244,2020-02-29 01:00:00,"05370","22.03.2020 00:00"
"1846",165245,5,"Nordrhein-Westfalen","LK Heinsberg","A35-A59","W",4,0,165245,2020-03-01 01:00:00,"05370","22.03.2020 00:00"
